lat_grid,lon_grid,hour,day_of_week,count_trips
51.086,71.42,2,4,2
51.086,71.42,2,5,2
51.086,71.42,2,6,1
51.086,71.42,3,4,1
51.086,71.42,3,6,1
51.086,71.42,4,4,1
51.086,71.42,4,6,3
51.086,71.42,5,3,1
51.086,71.42,5,5,2
51.086,71.42,6,2,1
51.086,71.42,7,0,1
51.086,71.42,7,2,1
51.086,71.42,7,3,1
51.086,71.42,7,4,1
51.086,71.42,7,5,2
51.086,71.42,7,6,1
51.086,71.42,8,2,1
51.086,71.42,8,3,1
51.086,71.42,8,6,1
51.086,71.42,9,0,1
51.086,71.42,9,2,3
51.086,71.42,9,3,1
51.086,71.42,9,5,1
51.086,71.42,9,6,1
51.086,71.42,10,1,2
51.086,71.42,10,5,1
51.086,71.42,11,1,1
51.086,71.42,11,2,1
51.086,71.42,11,4,2
51.086,71.42,11,5,1
51.086,71.42,11,6,1
51.086,71.42,12,5,1
51.086,71.42,13,0,3
51.086,71.42,13,2,1
51.086,71.42,13,4,1
51.086,71.42,13,5,1
51.086,71.42,14,0,1
51.086,71.42,14,1,1
51.086,71.42,14,2,3
51.086,71.42,14,5,1
51.086,71.42,15,1,1
51.086,71.42,15,6,2
51.086,71.42,16,2,4
51.086,71.42,16,3,1
51.086,71.42,16,4,2
51.086,71.42,17,4,1
51.086,71.42,17,6,3
51.086,71.42,18,1,3
51.086,71.42,19,0,1
51.086,71.42,19,1,2
51.086,71.42,20,2,1
51.086,71.42,21,0,2
51.086,71.42,21,1,2
51.086,71.42,21,2,1
51.086,71.42,21,3,1
51.086,71.42,21,6,3
51.086,71.42,22,5,1
51.086,71.42,23,2,1
51.086,71.42,23,3,4
51.086,71.42,23,5,1
51.086,71.421,0,0,3
51.086,71.421,0,1,3
51.086,71.421,0,2,9
51.086,71.421,0,3,2
51.086,71.421,0,4,5
51.086,71.421,0,5,5
51.086,71.421,0,6,3
51.086,71.421,1,0,2
51.086,71.421,1,1,4
51.086,71.421,1,2,2
51.086,71.421,1,3,2
51.086,71.421,1,4,2
51.086,71.421,1,5,9
51.086,71.421,1,6,7
51.086,71.421,2,0,9
51.086,71.421,2,1,5
51.086,71.421,2,2,3
51.086,71.421,2,3,5
51.086,71.421,2,4,3
51.086,71.421,2,5,8
51.086,71.421,2,6,4
51.086,71.421,3,0,3
51.086,71.421,3,1,4
51.086,71.421,3,2,1
51.086,71.421,3,3,3
51.086,71.421,3,4,2
51.086,71.421,3,5,4
51.086,71.421,3,6,3
51.086,71.421,4,0,3
51.086,71.421,4,1,2
51.086,71.421,4,2,2
51.086,71.421,4,3,2
51.086,71.421,4,4,3
51.086,71.421,4,5,3
51.086,71.421,4,6,3
51.086,71.421,5,0,6
51.086,71.421,5,1,3
51.086,71.421,5,2,5
51.086,71.421,5,3,3
51.086,71.421,5,5,4
51.086,71.421,5,6,3
51.086,71.421,6,0,2
51.086,71.421,6,1,4
51.086,71.421,6,2,8
51.086,71.421,6,4,4
51.086,71.421,6,5,4
51.086,71.421,6,6,3
51.086,71.421,7,0,3
51.086,71.421,7,1,9
51.086,71.421,7,2,6
51.086,71.421,7,3,3
51.086,71.421,7,4,2
51.086,71.421,7,5,5
51.086,71.421,7,6,6
51.086,71.421,8,0,2
51.086,71.421,8,1,1
51.086,71.421,8,2,4
51.086,71.421,8,3,2
51.086,71.421,8,4,2
51.086,71.421,8,5,1
51.086,71.421,8,6,4
51.086,71.421,9,0,2
51.086,71.421,9,1,3
51.086,71.421,9,2,3
51.086,71.421,9,3,3
51.086,71.421,9,4,5
51.086,71.421,9,5,5
51.086,71.421,9,6,5
51.086,71.421,10,0,4
51.086,71.421,10,1,6
51.086,71.421,10,2,4
51.086,71.421,10,3,6
51.086,71.421,10,4,1
51.086,71.421,10,5,4
51.086,71.421,10,6,1
51.086,71.421,11,0,2
51.086,71.421,11,1,4
51.086,71.421,11,2,4
51.086,71.421,11,3,3
51.086,71.421,11,4,3
51.086,71.421,11,5,2
51.086,71.421,12,0,2
51.086,71.421,12,1,4
51.086,71.421,12,2,8
51.086,71.421,12,3,2
51.086,71.421,12,4,7
51.086,71.421,12,5,2
51.086,71.421,12,6,2
51.086,71.421,13,0,5
51.086,71.421,13,1,4
51.086,71.421,13,2,1
51.086,71.421,13,3,4
51.086,71.421,13,4,3
51.086,71.421,13,5,5
51.086,71.421,13,6,3
51.086,71.421,14,0,3
51.086,71.421,14,1,5
51.086,71.421,14,2,8
51.086,71.421,14,3,1
51.086,71.421,14,4,3
51.086,71.421,14,5,1
51.086,71.421,14,6,6
51.086,71.421,15,0,3
51.086,71.421,15,1,3
51.086,71.421,15,2,2
51.086,71.421,15,3,3
51.086,71.421,15,4,5
51.086,71.421,15,5,4
51.086,71.421,15,6,3
51.086,71.421,16,0,6
51.086,71.421,16,1,8
51.086,71.421,16,2,5
51.086,71.421,16,3,3
51.086,71.421,16,5,6
51.086,71.421,16,6,2
51.086,71.421,17,0,2
51.086,71.421,17,1,7
51.086,71.421,17,2,5
51.086,71.421,17,3,1
51.086,71.421,17,4,7
51.086,71.421,17,5,4
51.086,71.421,17,6,4
51.086,71.421,18,0,3
51.086,71.421,18,1,5
51.086,71.421,18,2,1
51.086,71.421,18,3,3
51.086,71.421,18,4,5
51.086,71.421,18,5,9
51.086,71.421,18,6,3
51.086,71.421,19,0,1
51.086,71.421,19,1,3
51.086,71.421,19,2,3
51.086,71.421,19,3,4
51.086,71.421,19,4,9
51.086,71.421,19,5,3
51.086,71.421,19,6,3
51.086,71.421,20,0,4
51.086,71.421,20,1,2
51.086,71.421,20,2,5
51.086,71.421,20,3,3
51.086,71.421,20,4,9
51.086,71.421,20,5,5
51.086,71.421,20,6,2
51.086,71.421,21,0,3
51.086,71.421,21,1,5
51.086,71.421,21,2,4
51.086,71.421,21,3,6
51.086,71.421,21,4,3
51.086,71.421,21,5,9
51.086,71.421,21,6,8
51.086,71.421,22,0,8
51.086,71.421,22,1,8
51.086,71.421,22,2,5
51.086,71.421,22,3,3
51.086,71.421,22,5,5
51.086,71.421,22,6,4
51.086,71.421,23,0,9
51.086,71.421,23,1,7
51.086,71.421,23,2,5
51.086,71.421,23,3,3
51.086,71.421,23,4,8
51.086,71.421,23,5,3
51.086,71.421,23,6,2
51.086,71.422,0,0,4
51.086,71.422,0,1,2
51.086,71.422,0,2,1
51.086,71.422,0,3,4
51.086,71.422,0,4,9
51.086,71.422,0,5,4
51.086,71.422,0,6,1
51.086,71.422,1,0,3
51.086,71.422,1,1,4
51.086,71.422,1,2,3
51.086,71.422,1,3,5
51.086,71.422,1,4,5
51.086,71.422,1,6,1
51.086,71.422,2,0,2
51.086,71.422,2,1,4
51.086,71.422,2,2,4
51.086,71.422,2,3,2
51.086,71.422,2,4,3
51.086,71.422,2,5,1
51.086,71.422,2,6,2
51.086,71.422,3,0,1
51.086,71.422,3,1,9
51.086,71.422,3,2,6
51.086,71.422,3,3,2
51.086,71.422,3,4,3
51.086,71.422,3,5,2
51.086,71.422,3,6,5
51.086,71.422,4,0,3
51.086,71.422,4,1,10
51.086,71.422,4,2,1
51.086,71.422,4,3,4
51.086,71.422,4,4,3
51.086,71.422,4,5,4
51.086,71.422,4,6,3
51.086,71.422,5,0,10
51.086,71.422,5,1,4
51.086,71.422,5,2,3
51.086,71.422,5,3,6
51.086,71.422,5,4,7
51.086,71.422,5,5,6
51.086,71.422,5,6,4
51.086,71.422,6,0,5
51.086,71.422,6,1,4
51.086,71.422,6,2,1
51.086,71.422,6,3,4
51.086,71.422,6,4,2
51.086,71.422,6,5,5
51.086,71.422,6,6,1
51.086,71.422,7,0,7
51.086,71.422,7,1,1
51.086,71.422,7,2,7
51.086,71.422,7,3,1
51.086,71.422,7,4,1
51.086,71.422,7,5,4
51.086,71.422,7,6,4
51.086,71.422,8,0,8
51.086,71.422,8,1,4
51.086,71.422,8,2,5
51.086,71.422,8,3,3
51.086,71.422,8,4,2
51.086,71.422,8,5,3
51.086,71.422,8,6,1
51.086,71.422,9,0,1
51.086,71.422,9,1,4
51.086,71.422,9,2,7
51.086,71.422,9,3,3
51.086,71.422,9,5,5
51.086,71.422,9,6,2
51.086,71.422,10,0,2
51.086,71.422,10,1,3
51.086,71.422,10,2,5
51.086,71.422,10,3,2
51.086,71.422,10,4,3
51.086,71.422,10,5,2
51.086,71.422,10,6,1
51.086,71.422,11,0,2
51.086,71.422,11,1,3
51.086,71.422,11,2,5
51.086,71.422,11,3,11
51.086,71.422,11,4,2
51.086,71.422,11,5,4
51.086,71.422,11,6,2
51.086,71.422,12,0,4
51.086,71.422,12,1,4
51.086,71.422,12,2,7
51.086,71.422,12,3,7
51.086,71.422,12,4,3
51.086,71.422,12,5,2
51.086,71.422,12,6,1
51.086,71.422,13,0,2
51.086,71.422,13,1,4
51.086,71.422,13,2,4
51.086,71.422,13,3,1
51.086,71.422,13,4,1
51.086,71.422,13,6,1
51.086,71.422,14,0,6
51.086,71.422,14,1,15
51.086,71.422,14,2,7
51.086,71.422,14,3,6
51.086,71.422,14,4,2
51.086,71.422,14,5,1
51.086,71.422,14,6,3
51.086,71.422,15,0,2
51.086,71.422,15,1,5
51.086,71.422,15,2,5
51.086,71.422,15,3,6
51.086,71.422,15,4,2
51.086,71.422,15,5,1
51.086,71.422,15,6,1
51.086,71.422,16,1,8
51.086,71.422,16,2,4
51.086,71.422,16,3,4
51.086,71.422,16,4,3
51.086,71.422,16,5,3
51.086,71.422,17,0,1
51.086,71.422,17,1,7
51.086,71.422,17,2,12
51.086,71.422,17,3,3
51.086,71.422,17,4,3
51.086,71.422,17,6,1
51.086,71.422,18,0,5
51.086,71.422,18,1,4
51.086,71.422,18,2,1
51.086,71.422,18,3,4
51.086,71.422,18,5,5
51.086,71.422,18,6,2
51.086,71.422,19,0,5
51.086,71.422,19,1,2
51.086,71.422,19,2,1
51.086,71.422,19,3,1
51.086,71.422,19,4,9
51.086,71.422,19,5,1
51.086,71.422,19,6,1
51.086,71.422,20,0,2
51.086,71.422,20,1,2
51.086,71.422,20,2,1
51.086,71.422,20,4,7
51.086,71.422,20,5,7
51.086,71.422,20,6,1
51.086,71.422,21,0,4
51.086,71.422,21,1,7
51.086,71.422,21,2,7
51.086,71.422,21,3,1
51.086,71.422,21,4,2
51.086,71.422,21,5,4
51.086,71.422,21,6,3
51.086,71.422,22,0,6
51.086,71.422,22,1,2
51.086,71.422,22,2,1
51.086,71.422,22,3,1
51.086,71.422,22,4,2
51.086,71.422,22,5,1
51.086,71.422,22,6,1
51.086,71.422,23,0,6
51.086,71.422,23,2,3
51.086,71.422,23,3,2
51.086,71.422,23,4,2
51.086,71.422,23,5,4
51.086,71.422,23,6,4
51.086,71.423,0,0,15
51.086,71.423,0,1,21
51.086,71.423,0,2,21
51.086,71.423,0,3,21
51.086,71.423,0,4,23
51.086,71.423,0,5,21
51.086,71.423,0,6,22
51.086,71.423,1,0,26
51.086,71.423,1,1,22
51.086,71.423,1,2,16
51.086,71.423,1,3,26
51.086,71.423,1,4,15
51.086,71.423,1,5,23
51.086,71.423,1,6,22
51.086,71.423,2,0,21
51.086,71.423,2,1,24
51.086,71.423,2,2,17
51.086,71.423,2,3,17
51.086,71.423,2,4,24
51.086,71.423,2,5,23
51.086,71.423,2,6,20
51.086,71.423,3,0,35
51.086,71.423,3,1,25
51.086,71.423,3,2,17
51.086,71.423,3,3,17
51.086,71.423,3,4,20
51.086,71.423,3,5,27
51.086,71.423,3,6,20
51.086,71.423,4,0,17
51.086,71.423,4,1,16
51.086,71.423,4,2,20
51.086,71.423,4,3,18
51.086,71.423,4,4,13
51.086,71.423,4,5,27
51.086,71.423,4,6,21
51.086,71.423,5,0,17
51.086,71.423,5,1,29
51.086,71.423,5,2,13
51.086,71.423,5,3,23
51.086,71.423,5,4,13
51.086,71.423,5,5,14
51.086,71.423,5,6,14
51.086,71.423,6,0,19
51.086,71.423,6,1,15
51.086,71.423,6,2,23
51.086,71.423,6,3,17
51.086,71.423,6,4,17
51.086,71.423,6,5,17
51.086,71.423,6,6,21
51.086,71.423,7,0,30
51.086,71.423,7,1,12
51.086,71.423,7,2,30
51.086,71.423,7,3,14
51.086,71.423,7,4,17
51.086,71.423,7,5,21
51.086,71.423,7,6,15
51.086,71.423,8,0,41
51.086,71.423,8,1,28
51.086,71.423,8,2,28
51.086,71.423,8,3,18
51.086,71.423,8,4,12
51.086,71.423,8,5,24
51.086,71.423,8,6,21
51.086,71.423,9,0,14
51.086,71.423,9,1,11
51.086,71.423,9,2,16
51.086,71.423,9,3,15
51.086,71.423,9,4,18
51.086,71.423,9,5,28
51.086,71.423,9,6,17
51.086,71.423,10,0,21
51.086,71.423,10,1,25
51.086,71.423,10,2,21
51.086,71.423,10,3,28
51.086,71.423,10,4,14
51.086,71.423,10,5,19
51.086,71.423,10,6,20
51.086,71.423,11,0,23
51.086,71.423,11,1,19
51.086,71.423,11,2,18
51.086,71.423,11,3,21
51.086,71.423,11,4,19
51.086,71.423,11,5,24
51.086,71.423,11,6,35
51.086,71.423,12,0,16
51.086,71.423,12,1,18
51.086,71.423,12,2,14
51.086,71.423,12,3,16
51.086,71.423,12,4,20
51.086,71.423,12,5,9
51.086,71.423,12,6,16
51.086,71.423,13,0,24
51.086,71.423,13,1,21
51.086,71.423,13,2,19
51.086,71.423,13,3,18
51.086,71.423,13,4,17
51.086,71.423,13,5,21
51.086,71.423,13,6,15
51.086,71.423,14,0,19
51.086,71.423,14,1,16
51.086,71.423,14,2,19
51.086,71.423,14,3,22
51.086,71.423,14,4,12
51.086,71.423,14,5,19
51.086,71.423,14,6,12
51.086,71.423,15,0,18
51.086,71.423,15,1,13
51.086,71.423,15,2,32
51.086,71.423,15,3,14
51.086,71.423,15,4,13
51.086,71.423,15,5,20
51.086,71.423,15,6,16
51.086,71.423,16,0,22
51.086,71.423,16,1,25
51.086,71.423,16,2,15
51.086,71.423,16,3,25
51.086,71.423,16,4,19
51.086,71.423,16,5,19
51.086,71.423,16,6,18
51.086,71.423,17,0,16
51.086,71.423,17,1,30
51.086,71.423,17,2,28
51.086,71.423,17,3,16
51.086,71.423,17,4,22
51.086,71.423,17,5,22
51.086,71.423,17,6,19
51.086,71.423,18,0,19
51.086,71.423,18,1,18
51.086,71.423,18,2,15
51.086,71.423,18,3,29
51.086,71.423,18,4,19
51.086,71.423,18,5,18
51.086,71.423,18,6,15
51.086,71.423,19,0,22
51.086,71.423,19,1,26
51.086,71.423,19,2,19
51.086,71.423,19,3,21
51.086,71.423,19,4,15
51.086,71.423,19,5,32
51.086,71.423,19,6,14
51.086,71.423,20,0,20
51.086,71.423,20,1,13
51.086,71.423,20,2,20
51.086,71.423,20,3,22
51.086,71.423,20,4,15
51.086,71.423,20,5,12
51.086,71.423,20,6,23
51.086,71.423,21,0,11
51.086,71.423,21,1,17
51.086,71.423,21,2,26
51.086,71.423,21,3,25
51.086,71.423,21,4,16
51.086,71.423,21,5,17
51.086,71.423,21,6,21
51.086,71.423,22,0,16
51.086,71.423,22,1,24
51.086,71.423,22,2,20
51.086,71.423,22,3,29
51.086,71.423,22,4,15
51.086,71.423,22,5,18
51.086,71.423,22,6,20
51.086,71.423,23,0,26
51.086,71.423,23,1,22
51.086,71.423,23,2,24
51.086,71.423,23,3,28
51.086,71.423,23,4,14
51.086,71.423,23,5,22
51.086,71.423,23,6,20
51.086,71.424,0,0,18
51.086,71.424,0,1,24
51.086,71.424,0,2,38
51.086,71.424,0,3,27
51.086,71.424,0,4,21
51.086,71.424,0,5,35
51.086,71.424,0,6,22
51.086,71.424,1,0,13
51.086,71.424,1,1,37
51.086,71.424,1,2,35
51.086,71.424,1,3,28
51.086,71.424,1,4,26
51.086,71.424,1,5,23
51.086,71.424,1,6,29
51.086,71.424,2,0,29
51.086,71.424,2,1,23
51.086,71.424,2,2,40
51.086,71.424,2,3,28
51.086,71.424,2,4,34
51.086,71.424,2,5,30
51.086,71.424,2,6,30
51.086,71.424,3,0,35
51.086,71.424,3,1,28
51.086,71.424,3,2,26
51.086,71.424,3,3,39
51.086,71.424,3,4,26
51.086,71.424,3,5,31
51.086,71.424,3,6,28
51.086,71.424,4,0,30
51.086,71.424,4,1,35
51.086,71.424,4,2,27
51.086,71.424,4,3,23
51.086,71.424,4,4,34
51.086,71.424,4,5,28
51.086,71.424,4,6,29
51.086,71.424,5,0,41
51.086,71.424,5,1,31
51.086,71.424,5,2,17
51.086,71.424,5,3,27
51.086,71.424,5,4,38
51.086,71.424,5,5,29
51.086,71.424,5,6,20
51.086,71.424,6,0,22
51.086,71.424,6,1,36
51.086,71.424,6,2,29
51.086,71.424,6,3,20
51.086,71.424,6,4,23
51.086,71.424,6,5,36
51.086,71.424,6,6,16
51.086,71.424,7,0,26
51.086,71.424,7,1,24
51.086,71.424,7,2,35
51.086,71.424,7,3,39
51.086,71.424,7,4,27
51.086,71.424,7,5,29
51.086,71.424,7,6,22
51.086,71.424,8,0,38
51.086,71.424,8,1,44
51.086,71.424,8,2,27
51.086,71.424,8,3,33
51.086,71.424,8,4,29
51.086,71.424,8,5,37
51.086,71.424,8,6,31
51.086,71.424,9,0,18
51.086,71.424,9,1,28
51.086,71.424,9,2,27
51.086,71.424,9,3,20
51.086,71.424,9,4,24
51.086,71.424,9,5,40
51.086,71.424,9,6,31
51.086,71.424,10,0,30
51.086,71.424,10,1,33
51.086,71.424,10,2,31
51.086,71.424,10,3,32
51.086,71.424,10,4,26
51.086,71.424,10,5,24
51.086,71.424,10,6,34
51.086,71.424,11,0,34
51.086,71.424,11,1,36
51.086,71.424,11,2,33
51.086,71.424,11,3,36
51.086,71.424,11,4,26
51.086,71.424,11,5,26
51.086,71.424,11,6,31
51.086,71.424,12,0,21
51.086,71.424,12,1,29
51.086,71.424,12,2,34
51.086,71.424,12,3,32
51.086,71.424,12,4,31
51.086,71.424,12,5,39
51.086,71.424,12,6,31
51.086,71.424,13,0,27
51.086,71.424,13,1,35
51.086,71.424,13,2,36
51.086,71.424,13,3,21
51.086,71.424,13,4,37
51.086,71.424,13,5,25
51.086,71.424,13,6,22
51.086,71.424,14,0,26
51.086,71.424,14,1,34
51.086,71.424,14,2,20
51.086,71.424,14,3,45
51.086,71.424,14,4,21
51.086,71.424,14,5,35
51.086,71.424,14,6,28
51.086,71.424,15,0,34
51.086,71.424,15,1,41
51.086,71.424,15,2,28
51.086,71.424,15,3,21
51.086,71.424,15,4,33
51.086,71.424,15,5,28
51.086,71.424,15,6,27
51.086,71.424,16,0,34
51.086,71.424,16,1,38
51.086,71.424,16,2,30
51.086,71.424,16,3,24
51.086,71.424,16,4,27
51.086,71.424,16,5,20
51.086,71.424,16,6,26
51.086,71.424,17,0,29
51.086,71.424,17,1,30
51.086,71.424,17,2,36
51.086,71.424,17,3,25
51.086,71.424,17,4,37
51.086,71.424,17,5,28
51.086,71.424,17,6,25
51.086,71.424,18,0,27
51.086,71.424,18,1,34
51.086,71.424,18,2,25
51.086,71.424,18,3,31
51.086,71.424,18,4,25
51.086,71.424,18,5,28
51.086,71.424,18,6,32
51.086,71.424,19,0,36
51.086,71.424,19,1,30
51.086,71.424,19,2,32
51.086,71.424,19,3,30
51.086,71.424,19,4,29
51.086,71.424,19,5,27
51.086,71.424,19,6,24
51.086,71.424,20,0,19
51.086,71.424,20,1,49
51.086,71.424,20,2,27
51.086,71.424,20,3,33
51.086,71.424,20,4,34
51.086,71.424,20,5,30
51.086,71.424,20,6,28
51.086,71.424,21,0,22
51.086,71.424,21,1,30
51.086,71.424,21,2,27
51.086,71.424,21,3,24
51.086,71.424,21,4,28
51.086,71.424,21,5,25
51.086,71.424,21,6,34
51.086,71.424,22,0,32
51.086,71.424,22,1,24
51.086,71.424,22,2,28
51.086,71.424,22,3,37
51.086,71.424,22,4,37
51.086,71.424,22,5,22
51.086,71.424,22,6,28
51.086,71.424,23,0,25
51.086,71.424,23,1,27
51.086,71.424,23,2,29
51.086,71.424,23,3,46
51.086,71.424,23,4,27
51.086,71.424,23,5,24
51.086,71.424,23,6,30
51.086,71.425,0,0,6
51.086,71.425,0,1,2
51.086,71.425,0,2,12
51.086,71.425,0,3,4
51.086,71.425,0,4,9
51.086,71.425,0,5,6
51.086,71.425,0,6,8
51.086,71.425,1,0,6
51.086,71.425,1,1,7
51.086,71.425,1,2,5
51.086,71.425,1,3,7
51.086,71.425,1,4,6
51.086,71.425,1,5,7
51.086,71.425,1,6,7
51.086,71.425,2,0,4
51.086,71.425,2,1,3
51.086,71.425,2,2,5
51.086,71.425,2,3,4
51.086,71.425,2,4,14
51.086,71.425,2,5,4
51.086,71.425,2,6,5
51.086,71.425,3,0,7
51.086,71.425,3,1,3
51.086,71.425,3,2,5
51.086,71.425,3,3,4
51.086,71.425,3,4,7
51.086,71.425,3,5,4
51.086,71.425,3,6,5
51.086,71.425,4,0,2
51.086,71.425,4,1,2
51.086,71.425,4,2,1
51.086,71.425,4,3,6
51.086,71.425,4,4,5
51.086,71.425,4,5,10
51.086,71.425,4,6,5
51.086,71.425,5,0,6
51.086,71.425,5,1,7
51.086,71.425,5,2,2
51.086,71.425,5,3,4
51.086,71.425,5,4,4
51.086,71.425,5,5,3
51.086,71.425,5,6,4
51.086,71.425,6,0,6
51.086,71.425,6,1,10
51.086,71.425,6,2,1
51.086,71.425,6,3,4
51.086,71.425,6,4,4
51.086,71.425,6,5,3
51.086,71.425,6,6,5
51.086,71.425,7,0,7
51.086,71.425,7,1,1
51.086,71.425,7,2,13
51.086,71.425,7,3,8
51.086,71.425,7,4,4
51.086,71.425,7,5,4
51.086,71.425,7,6,4
51.086,71.425,8,0,7
51.086,71.425,8,1,8
51.086,71.425,8,2,6
51.086,71.425,8,3,5
51.086,71.425,8,4,5
51.086,71.425,8,5,8
51.086,71.425,8,6,8
51.086,71.425,9,0,1
51.086,71.425,9,1,8
51.086,71.425,9,2,5
51.086,71.425,9,3,7
51.086,71.425,9,4,3
51.086,71.425,9,5,6
51.086,71.425,9,6,5
51.086,71.425,10,0,10
51.086,71.425,10,1,5
51.086,71.425,10,2,5
51.086,71.425,10,3,9
51.086,71.425,10,4,3
51.086,71.425,10,5,5
51.086,71.425,10,6,4
51.086,71.425,11,0,6
51.086,71.425,11,1,6
51.086,71.425,11,2,6
51.086,71.425,11,3,9
51.086,71.425,11,4,3
51.086,71.425,11,5,5
51.086,71.425,11,6,4
51.086,71.425,12,0,1
51.086,71.425,12,1,5
51.086,71.425,12,2,4
51.086,71.425,12,3,7
51.086,71.425,12,4,2
51.086,71.425,12,5,4
51.086,71.425,12,6,6
51.086,71.425,13,0,4
51.086,71.425,13,1,5
51.086,71.425,13,2,4
51.086,71.425,13,3,4
51.086,71.425,13,4,3
51.086,71.425,13,5,3
51.086,71.425,13,6,6
51.086,71.425,14,0,4
51.086,71.425,14,1,5
51.086,71.425,14,2,4
51.086,71.425,14,3,6
51.086,71.425,14,4,3
51.086,71.425,14,5,6
51.086,71.425,14,6,6
51.086,71.425,15,0,4
51.086,71.425,15,1,3
51.086,71.425,15,2,5
51.086,71.425,15,3,7
51.086,71.425,15,4,7
51.086,71.425,15,5,4
51.086,71.425,15,6,4
51.086,71.425,16,0,8
51.086,71.425,16,1,8
51.086,71.425,16,2,4
51.086,71.425,16,3,8
51.086,71.425,16,4,3
51.086,71.425,16,5,3
51.086,71.425,16,6,7
51.086,71.425,17,0,7
51.086,71.425,17,1,3
51.086,71.425,17,2,2
51.086,71.425,17,3,4
51.086,71.425,17,4,4
51.086,71.425,17,5,4
51.086,71.425,17,6,2
51.086,71.425,18,0,6
51.086,71.425,18,1,10
51.086,71.425,18,2,3
51.086,71.425,18,3,10
51.086,71.425,18,4,7
51.086,71.425,18,5,5
51.086,71.425,18,6,7
51.086,71.425,19,0,1
51.086,71.425,19,1,7
51.086,71.425,19,2,4
51.086,71.425,19,3,8
51.086,71.425,19,4,8
51.086,71.425,19,5,3
51.086,71.425,19,6,10
51.086,71.425,20,0,10
51.086,71.425,20,1,7
51.086,71.425,20,2,5
51.086,71.425,20,3,4
51.086,71.425,20,4,9
51.086,71.425,20,5,5
51.086,71.425,20,6,10
51.086,71.425,21,0,2
51.086,71.425,21,1,1
51.086,71.425,21,2,4
51.086,71.425,21,3,9
51.086,71.425,21,4,5
51.086,71.425,21,5,5
51.086,71.425,21,6,4
51.086,71.425,22,0,3
51.086,71.425,22,1,8
51.086,71.425,22,2,4
51.086,71.425,22,3,12
51.086,71.425,22,4,6
51.086,71.425,22,5,1
51.086,71.425,22,6,7
51.086,71.425,23,0,5
51.086,71.425,23,1,9
51.086,71.425,23,2,2
51.086,71.425,23,3,8
51.086,71.425,23,4,7
51.086,71.425,23,5,5
51.086,71.425,23,6,7
51.086,71.426,0,0,17
51.086,71.426,0,1,17
51.086,71.426,0,2,5
51.086,71.426,0,3,7
51.086,71.426,0,4,18
51.086,71.426,0,5,10
51.086,71.426,0,6,5
51.086,71.426,1,0,5
51.086,71.426,1,1,6
51.086,71.426,1,2,11
51.086,71.426,1,3,15
51.086,71.426,1,4,7
51.086,71.426,1,5,19
51.086,71.426,1,6,13
51.086,71.426,2,0,10
51.086,71.426,2,1,11
51.086,71.426,2,2,16
51.086,71.426,2,3,12
51.086,71.426,2,4,11
51.086,71.426,2,5,13
51.086,71.426,2,6,14
51.086,71.426,3,0,16
51.086,71.426,3,1,14
51.086,71.426,3,2,8
51.086,71.426,3,3,10
51.086,71.426,3,4,13
51.086,71.426,3,5,12
51.086,71.426,3,6,14
51.086,71.426,4,0,17
51.086,71.426,4,1,11
51.086,71.426,4,2,14
51.086,71.426,4,3,7
51.086,71.426,4,4,7
51.086,71.426,4,5,9
51.086,71.426,4,6,13
51.086,71.426,5,0,9
51.086,71.426,5,1,9
51.086,71.426,5,2,9
51.086,71.426,5,3,9
51.086,71.426,5,4,9
51.086,71.426,5,5,9
51.086,71.426,5,6,9
51.086,71.426,6,0,17
51.086,71.426,6,1,15
51.086,71.426,6,2,10
51.086,71.426,6,3,7
51.086,71.426,6,4,9
51.086,71.426,6,5,15
51.086,71.426,6,6,13
51.086,71.426,7,0,8
51.086,71.426,7,1,13
51.086,71.426,7,2,9
51.086,71.426,7,3,9
51.086,71.426,7,4,10
51.086,71.426,7,5,18
51.086,71.426,7,6,16
51.086,71.426,8,0,12
51.086,71.426,8,1,15
51.086,71.426,8,2,11
51.086,71.426,8,3,17
51.086,71.426,8,4,14
51.086,71.426,8,5,22
51.086,71.426,8,6,13
51.086,71.426,9,0,9
51.086,71.426,9,1,13
51.086,71.426,9,2,9
51.086,71.426,9,3,12
51.086,71.426,9,4,8
51.086,71.426,9,5,13
51.086,71.426,9,6,12
51.086,71.426,10,0,8
51.086,71.426,10,1,7
51.086,71.426,10,2,7
51.086,71.426,10,3,18
51.086,71.426,10,4,9
51.086,71.426,10,5,18
51.086,71.426,10,6,19
51.086,71.426,11,0,9
51.086,71.426,11,1,14
51.086,71.426,11,2,11
51.086,71.426,11,3,13
51.086,71.426,11,4,9
51.086,71.426,11,5,12
51.086,71.426,11,6,13
51.086,71.426,12,0,11
51.086,71.426,12,1,9
51.086,71.426,12,2,8
51.086,71.426,12,3,15
51.086,71.426,12,4,19
51.086,71.426,12,5,10
51.086,71.426,12,6,13
51.086,71.426,13,0,16
51.086,71.426,13,1,21
51.086,71.426,13,2,14
51.086,71.426,13,3,15
51.086,71.426,13,4,14
51.086,71.426,13,5,9
51.086,71.426,13,6,5
51.086,71.426,14,0,13
51.086,71.426,14,1,10
51.086,71.426,14,2,14
51.086,71.426,14,3,8
51.086,71.426,14,4,10
51.086,71.426,14,5,10
51.086,71.426,14,6,7
51.086,71.426,15,0,16
51.086,71.426,15,1,16
51.086,71.426,15,2,13
51.086,71.426,15,3,8
51.086,71.426,15,4,11
51.086,71.426,15,5,11
51.086,71.426,15,6,12
